n_layers,n_neurons,transfer_func,learn_rate,algorithm,max_iter,test_accuracy
3,5,identity,0.01,adam,100,0.7395541512400694
3,5,identity,0.01,adam,200,0.7092981385873319
3,5,identity,0.01,adam,300,0.747001602836999
3,5,identity,0.01,lbfgs,100,0.6676204991401161
3,5,identity,0.01,lbfgs,200,0.6876497395895181
3,5,identity,0.01,lbfgs,300,0.7277109672366591
3,5,identity,0.1,adam,100,0.6871341143247138
3,5,identity,0.1,adam,200,0.7334879775213498
3,5,identity,0.1,adam,300,0.7056132757837315
3,5,identity,0.1,lbfgs,100,0.7182606953084052
3,5,identity,0.1,lbfgs,200,0.7188439705625423
3,5,identity,0.1,lbfgs,300,0.7215260872192092
3,5,logistic,0.001,adam,100,-0.005441174409260174
3,5,logistic,0.001,adam,200,0.5430344320992555
3,5,logistic,0.001,adam,300,0.4948009614297344
3,5,logistic,0.001,lbfgs,100,0.5418680408495925
3,5,logistic,0.001,lbfgs,200,0.49909111687631574
3,5,logistic,0.001,lbfgs,300,0.6374985098405723
3,5,logistic,0.01,adam,100,0.8792059619988054
3,5,logistic,0.01,adam,200,0.5025219347034954
3,5,logistic,0.01,adam,300,0.9682533838936666
3,5,logistic,0.01,lbfgs,100,0.495322884205734
3,5,logistic,0.01,lbfgs,200,0.769047559119406
3,5,logistic,0.01,lbfgs,300,0.8137665497650365
3,5,logistic,0.1,adam,100,0.9754284357413077
3,5,logistic,0.1,adam,200,0.9389516894859057
3,5,logistic,0.1,adam,300,0.9662547384223652
3,5,logistic,0.1,lbfgs,100,0.4988251381704713
3,5,logistic,0.1,lbfgs,200,0.5670692284669214
3,5,logistic,0.1,lbfgs,300,0.5012186149840354
3,5,tanh,0.001,adam,100,0.48167782201698894
3,5,tanh,0.001,adam,200,0.8904248532487744
3,5,tanh,0.001,adam,300,0.4867361744768298
3,5,tanh,0.001,lbfgs,100,0.4962464295197017
3,5,tanh,0.001,lbfgs,200,0.5070394234876379
3,5,tanh,0.001,lbfgs,300,0.9668145267909518
3,5,tanh,0.01,adam,100,0.9734018679569454
3,5,tanh,0.01,adam,200,0.49513908453106065
3,5,tanh,0.01,adam,300,0.9854819920903296
3,5,tanh,0.01,lbfgs,100,0.4754299762952133
3,5,tanh,0.01,lbfgs,200,0.9342207414250372
3,5,tanh,0.01,lbfgs,300,0.956398554542067
3,5,tanh,0.1,adam,100,0.9300323548533762
3,5,tanh,0.1,adam,200,0.9611653346269143
3,5,tanh,0.1,adam,300,0.9524642284534034
3,5,tanh,0.1,lbfgs,100,0.8662745713361724
3,5,tanh,0.1,lbfgs,200,0.9349516132478619
3,5,tanh,0.1,lbfgs,300,0.7311211029584257
3,5,relu,0.001,adam,100,0.724322877153575
3,5,relu,0.001,adam,200,0.7235386852283179
3,5,relu,0.001,adam,300,0.8726288908657701
3,5,relu,0.001,lbfgs,100,0.4892300940672566
3,5,relu,0.001,lbfgs,200,0.9573942673975431
3,5,relu,0.001,lbfgs,300,0.9021798177091405
3,5,relu,0.01,adam,100,0.7669955053403422
3,5,relu,0.01,adam,200,0.9260331274316762
3,5,relu,0.01,adam,300,0.9185575847804304
3,5,relu,0.01,lbfgs,100,0.7524031628278285
3,5,relu,0.01,lbfgs,200,0.9672688261993616
3,5,relu,0.01,lbfgs,300,0.9211676475944196
3,5,relu,0.1,adam,100,0.4858079819936193
3,5,relu,0.1,adam,200,-0.0006524749517688999
3,5,relu,0.1,adam,300,0.9596555545311363
3,5,relu,0.1,lbfgs,100,0.4954092651820685
3,5,relu,0.1,lbfgs,200,0.49282686292338296
3,5,relu,0.1,lbfgs,300,0.7236114185812331
3,10,identity,0.001,adam,100,0.7682770124040427
3,10,identity,0.001,adam,200,0.7494195963045484
3,10,identity,0.001,adam,300,0.7164880542714416
